algorithm,instance,dimension,iterations,seed,init,chains,threads,parallel,best_length,final_length,elapsed_ms,accepted_moves,improved_moves,t0,tf,alpha,gamma,epsilon,policy,tuning_stage,fallback
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,641,641,646.867,9065998,4268692,1000,0.001,0.05,0.8,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,629.745,9063511,4264257,1000,0.001,0.05,0.8,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,634,635,633.364,9057097,4257751,1000,0.001,0.05,0.8,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,633,633,409.693,9027372,4271097,1000,0.001,0.05,0.8,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,639,639,387.337,9028845,4269407,1000,0.001,0.05,0.8,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,638,638,331.985,9023689,4270635,1000,0.001,0.05,0.8,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,641,641,686.361,9065998,4268692,1000,0.001,0.05,0.8,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,648.185,9063511,4264257,1000,0.001,0.05,0.8,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,634,635,655.249,9057097,4257751,1000,0.001,0.05,0.8,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,643,643,419.145,9049411,4267186,1000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,632,632,368.753,9041470,4266359,1000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,633,634,358.599,9042540,4263273,1000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,641,641,621.286,9065998,4268692,1000,0.001,0.05,0.8,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,618.123,9063511,4264257,1000,0.001,0.05,0.8,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,634,635,606.159,9057097,4257751,1000,0.001,0.05,0.8,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,641,641,452.269,9030018,4275924,1000,0.001,0.05,0.9,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,631,631,403.407,9026674,4272501,1000,0.001,0.05,0.9,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,636,636,427.966,9029321,4275927,1000,0.001,0.05,0.9,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,637,637,690.489,9067663,4270116,1000,0.001,0.05,0.9,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,636,636,659.748,9063971,4273408,1000,0.001,0.05,0.9,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,634,634,644.221,9070585,4271518,1000,0.001,0.05,0.9,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,638,639,431.953,9035425,4272262,1000,0.001,0.05,0.9,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,639,639,396.191,9036673,4272439,1000,0.001,0.05,0.9,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,637,638,370.904,9030616,4272868,1000,0.001,0.05,0.9,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,637,637,700.751,9067663,4270116,1000,0.001,0.05,0.9,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,636,636,675.610,9063971,4273408,1000,0.001,0.05,0.9,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,634,634,649.702,9070585,4271518,1000,0.001,0.05,0.9,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,636,636,482.154,9039695,4266137,1000,0.001,0.05,0.9,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,636,636,341.267,9042035,4266400,1000,0.001,0.05,0.9,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,640,643,348.434,9038323,4263090,1000,0.001,0.05,0.9,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,637,637,666.866,9067663,4270116,1000,0.001,0.05,0.9,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,636,636,679.774,9063971,4273408,1000,0.001,0.05,0.9,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,634,634,637.494,9070585,4271518,1000,0.001,0.05,0.9,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,641,641,420.479,9030504,4277359,1000,0.001,0.05,0.95,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,645,645,359.582,9030195,4274867,1000,0.001,0.05,0.95,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,638,638,362.783,9026279,4271921,1000,0.001,0.05,0.95,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,632,632,643.019,9051872,4274263,1000,0.001,0.05,0.95,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,639.100,9059478,4277649,1000,0.001,0.05,0.95,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,639,639,647.293,9057488,4273763,1000,0.001,0.05,0.95,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,630,630,427.496,9039242,4272113,1000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,644,644,334.858,9031392,4272003,1000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,639,640,330.158,9037821,4270938,1000,0.001,0.05,0.95,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,632,632,640.363,9051872,4274263,1000,0.001,0.05,0.95,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,633.947,9059478,4277649,1000,0.001,0.05,0.95,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,639,639,621.955,9057488,4273763,1000,0.001,0.05,0.95,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,642,642,445.518,9049129,4266581,1000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,430.882,9051598,4267011,1000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,637,637,341.489,9048748,4266268,1000,0.001,0.05,0.95,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,632,632,636.441,9051872,4274263,1000,0.001,0.05,0.95,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,674.234,9059478,4277649,1000,0.001,0.05,0.95,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,639,639,646.084,9057488,4273763,1000,0.001,0.05,0.95,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,639,640,491.263,9022282,4270993,1000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,638,638,367.414,9038743,4274493,1000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,629,629,356.736,9023015,4274092,1000,0.001,0.1,0.8,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,645,645,677.817,9131096,4231898,1000,0.001,0.1,0.8,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,648,648,666.205,9110486,4226090,1000,0.001,0.1,0.8,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,638,638,651.861,9169599,4230196,1000,0.001,0.1,0.8,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,634,634,402.508,9043169,4270643,1000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,631,634,331.497,9040777,4270973,1000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,640,640,328.059,9041366,4270173,1000,0.001,0.1,0.8,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,645,645,667.624,9131096,4231898,1000,0.001,0.1,0.8,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,648,648,618.431,9110486,4226090,1000,0.001,0.1,0.8,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,638,638,634.971,9169599,4230196,1000,0.001,0.1,0.8,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,635,637,442.658,9052589,4265717,1000,0.001,0.1,0.8,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,639,639,352.049,9043694,4265694,1000,0.001,0.1,0.8,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,639,639,334.475,9045923,4261640,1000,0.001,0.1,0.8,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,645,645,649.157,9131096,4231898,1000,0.001,0.1,0.8,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,648,648,680.241,9110486,4226090,1000,0.001,0.1,0.8,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,638,638,648.596,9169599,4230196,1000,0.001,0.1,0.8,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,644,644,407.361,9031775,4272079,1000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,338.373,9031179,4274052,1000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,641,641,324.546,9032192,4272633,1000,0.001,0.1,0.9,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,640,640,657.015,9036044,4263768,1000,0.001,0.1,0.9,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,673.368,9025388,4264999,1000,0.001,0.1,0.9,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,643,643,683.057,9040507,4266379,1000,0.001,0.1,0.9,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,638,638,442.905,9046957,4270857,1000,0.001,0.1,0.9,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,377.019,9039680,4268243,1000,0.001,0.1,0.9,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,637,637,379.364,9038767,4268720,1000,0.001,0.1,0.9,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,640,640,674.085,9036044,4263768,1000,0.001,0.1,0.9,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,661.121,9025388,4264999,1000,0.001,0.1,0.9,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,643,643,691.420,9040507,4266379,1000,0.001,0.1,0.9,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,636,636,428.405,9058367,4264593,1000,0.001,0.1,0.9,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,450.583,9040972,4265088,1000,0.001,0.1,0.9,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,640,640,336.775,9050247,4265249,1000,0.001,0.1,0.9,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,640,640,677.693,9036044,4263768,1000,0.001,0.1,0.9,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,636.275,9025388,4264999,1000,0.001,0.1,0.9,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,643,643,659.051,9040507,4266379,1000,0.001,0.1,0.9,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,641,641,466.825,9033435,4274637,1000,0.001,0.1,0.95,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,637,637,344.504,9034537,4275319,1000,0.001,0.1,0.95,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,638,638,361.128,9026794,4271290,1000,0.001,0.1,0.95,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,634,636,690.404,9040376,4277802,1000,0.001,0.1,0.95,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,644,644,637.699,9035099,4278542,1000,0.001,0.1,0.95,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,633,633,649.652,9045527,4278220,1000,0.001,0.1,0.95,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,637,637,463.236,9040776,4269246,1000,0.001,0.1,0.95,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,643,649,341.394,9040991,4267889,1000,0.001,0.1,0.95,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,635,635,332.185,9036020,4268641,1000,0.001,0.1,0.95,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,634,636,654.428,9040376,4277802,1000,0.001,0.1,0.95,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,644,644,667.627,9035099,4278542,1000,0.001,0.1,0.95,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,633,633,636.880,9045527,4278220,1000,0.001,0.1,0.95,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,645,645,401.634,9054535,4263090,1000,0.001,0.1,0.95,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,634,634,345.753,9049592,4266679,1000,0.001,0.1,0.95,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,637,637,344.751,9054095,4263019,1000,0.001,0.1,0.95,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,634,636,672.518,9040376,4277802,1000,0.001,0.1,0.95,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,644,644,655.038,9035099,4278542,1000,0.001,0.1,0.95,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,633,633,636.655,9045527,4278220,1000,0.001,0.1,0.95,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,642,642,421.371,9040347,4270036,1000,0.001,0.2,0.8,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,638,639,371.230,9036106,4268788,1000,0.001,0.2,0.8,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,636,636,365.500,9028402,4269518,1000,0.001,0.2,0.8,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,646,646,643.150,9045365,4237549,1000,0.001,0.2,0.8,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,647,647,606.321,9126920,4237110,1000,0.001,0.2,0.8,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,648,648,642.336,9244628,4214790,1000,0.001,0.2,0.8,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,641,641,457.267,9037722,4265126,1000,0.001,0.2,0.8,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,641,641,334.924,9046403,4268332,1000,0.001,0.2,0.8,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,641,641,328.310,9035585,4267093,1000,0.001,0.2,0.8,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,646,646,637.839,9045365,4237549,1000,0.001,0.2,0.8,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,647,647,633.337,9126920,4237110,1000,0.001,0.2,0.8,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,648,648,605.181,9244628,4214790,1000,0.001,0.2,0.8,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,641,641,388.029,9052482,4262496,1000,0.001,0.2,0.8,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,635,635,369.571,9061397,4262745,1000,0.001,0.2,0.8,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,643,643,354.334,9052784,4264583,1000,0.001,0.2,0.8,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,646,646,677.872,9045365,4237549,1000,0.001,0.2,0.8,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,647,647,628.984,9126920,4237110,1000,0.001,0.2,0.8,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,648,648,614.226,9244628,4214790,1000,0.001,0.2,0.8,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,632,633,397.779,9029087,4270382,1000,0.001,0.2,0.9,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,639,639,339.951,9036173,4267832,1000,0.001,0.2,0.9,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,636,636,320.681,9037637,4271790,1000,0.001,0.2,0.9,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,649,649,656.831,9013118,4227376,1000,0.001,0.2,0.9,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,642,642,634.350,9100301,4235190,1000,0.001,0.2,0.9,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,641,641,638.352,9127412,4226872,1000,0.001,0.2,0.9,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,634,634,411.754,9035525,4265833,1000,0.001,0.2,0.9,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,643,643,334.451,9039547,4269634,1000,0.001,0.2,0.9,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,635,635,338.031,9046645,4267409,1000,0.001,0.2,0.9,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,649,649,659.009,9013118,4227376,1000,0.001,0.2,0.9,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,642,642,618.045,9100301,4235190,1000,0.001,0.2,0.9,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,641,641,635.372,9127412,4226872,1000,0.001,0.2,0.9,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,643,643,468.098,9066412,4260472,1000,0.001,0.2,0.9,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,635,635,475.863,9061105,4262562,1000,0.001,0.2,0.9,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,640,640,377.040,9051554,4259940,1000,0.001,0.2,0.9,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,649,649,729.383,9013118,4227376,1000,0.001,0.2,0.9,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,642,642,694.109,9100301,4235190,1000,0.001,0.2,0.9,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,641,641,659.058,9127412,4226872,1000,0.001,0.2,0.9,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,642,642,429.774,9035283,4272757,1000,0.001,0.2,0.95,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,640,640,418.411,9035273,4269564,1000,0.001,0.2,0.95,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,643,643,364.391,9044752,4272169,1000,0.001,0.2,0.95,0.05,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,644,644,647.969,8996247,4268317,1000,0.001,0.2,0.95,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,638,638,652.345,9003657,4265848,1000,0.001,0.2,0.95,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,636,636,642.486,9009952,4259956,1000,0.001,0.2,0.95,0.05,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,640,642,487.535,9044809,4266717,1000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,636,639,386.820,9041171,4270014,1000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,640,640,329.234,9041852,4268313,1000,0.001,0.2,0.95,0.1,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,644,644,663.706,8996247,4268317,1000,0.001,0.2,0.95,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,638,638,645.598,9003657,4265848,1000,0.001,0.2,0.95,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,636,636,601.684,9009952,4259956,1000,0.001,0.2,0.95,0.1,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,641,641,442.397,9056666,4263813,1000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,633,633,459.052,9059078,4263029,1000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,641,641,356.378,9060766,4262766,1000,0.001,0.2,0.95,0.2,epsilon-greedy,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,1,nn,32,8,omp,644,644,681.638,8996247,4268317,1000,0.001,0.2,0.95,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,2,nn,32,8,omp,638,638,679.501,9003657,4265848,1000,0.001,0.2,0.95,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil101,101,1000000,3,nn,32,8,omp,636,636,642.018,9009952,4259956,1000,0.001,0.2,0.95,0.2,softmax,qlsa-stage1,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,541,541,412.283,7003275,3253599,300,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,543,543,394.801,7001582,3254568,300,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,539,539,350.714,7000250,3254108,300,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,538,538,412.784,5952085,2751173,300,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,540,540,365.261,5966675,2753653,300,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,539,539,334.159,5947670,2750484,300,0.0001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,1,nn,32,8,omp,544,544,424.528,9126155,4283440,1000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,2,nn,32,8,omp,538,538,437.494,9132306,4284482,1000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
qlsa-omp,eil76,76,1000000,3,nn,32,8,omp,538,544,379.628,9127596,4284711,1000,0.001,0.05,0.8,0.2,epsilon-greedy,qlsa-stage2,0
